,STATION,LATITUDE,LONGITUDE
1,US1COJF0425,39.8959,-105.3508
6,US1COJK0023,40.6589,-106.5781
13,US1COKC0050,39.4915,-102.8229
6,US1COKC0080,39.4166,-102.2036
2,US1COKC0123,39.3046,-102.6036
1,US1COKC0130,39.2147,-102.7857
9,US1COLA0012,37.3369,-104.1084
10,US1COLA0033,37.3593,-104.7734
8,US1COLG0002,40.6421,-103.2376
9,US1COLG0040,40.5147,-102.9906
1,US1COLG0049,40.629,-103.209
2,US1COLG0059,40.6309,-103.2047
4,US1COLK0001,39.2573,-106.3173
10,US1COLK0010,39.1601,-106.2816
0,US1COLK0027,39.0693,-106.4365
12,US1COLN0018,38.6779,-103.7049
9,US1COLN0036,38.7357,-103.5345
1,US1COLN0054,39.3255,-103.5848
12,US1COLP0022,37.2736,-107.8749
0,US1COLP0042,37.2379,-107.5949
0,US1COLP0067,37.1585,-107.6264
2,US1COLP0072,37.2268,-107.9723
1,US1COLP0078,37.1804,-108.0363
12,US1COLR0036,40.5872,-104.963
2,US1COLR0112,40.6079,-105.0422
8,US1COLR0140,40.7385,-105.0833
12,US1COLR0220,,
10,US1COLR0240,40.4018,-105.4878
11,US1COLR0247,40.3302,-105.5221
8,US1COLR0250,40.751,-105.4096
1,US1COLR0251,40.6263,-105.3912
10,US1COLR0252,40.635,-105.1817
15,US1COLR0255,40.5759,-105.0858
16,US1COLR0259,40.5857,-105.1317
15,US1COLR0273,40.5998,-105.1151
13,US1COLR0311,40.5999,-105.1175
14,US1COLR0316,40.5963,-105.0908
11,US1COLR0320,40.557,-105.1086
16,US1COLR0340,40.6068,-105.0634
11,US1COLR0372,40.5468,-105.0944
13,US1COLR0393,40.5653,-104.9811
10,US1COLR0412,40.5968,-105.1329
4,US1COLR0501,40.4262,-105.1162
16,US1COLR0509,40.3926,-105.1587
10,US1COLR0528,40.4326,-105.0923
6,US1COLR0546,40.6754,-105.215
6,US1COLR0623,40.5192,-105.1593
0,US1COLR0636,40.6108,-105.0412
10,US1COLR0662,40.3922,-105.0539
9,US1COLR0672,40.8521,-105.3998
8,US1COLR0758,40.4955,-105.0567
4,US1COLR0762,40.6215,-105.0637
8,US1COLR0767,40.3464,-105.5217
4,US1COLR0797,40.6374,-105.0817
1,US1COLR0815,40.8187,-105.5118
3,US1COLR0816,40.5045,-105.0514
3,US1COLR0849,40.569,-105.07
0,US1COLR0854,40.4424,-105.103
3,US1COLR0885,40.5023,-105.068
4,US1COLR0922,40.2843,-105.1608
1,US1COLR0929,40.5556,-105.1221
0,US1COLR1020,40.6259,-105.0621
0,US1COLR1033,40.5359,-105.0849
1,US1COLR1038,40.614,-105.1424
1,US1COME0053,39.2396,-107.9575
3,US1COME0079,39.0752,-108.6236
0,US1COME0125,39.088,-108.5092
8,US1COMR0081,40.293,-103.5465
7,US1COMR0083,40.1539,-103.6024
7,US1COMR0084,40.2565,-103.6273
10,US1COMT0005,38.4729,-107.8574
7,US1COMT0013,38.4709,-107.8911
7,US1COMT0015,38.4633,-107.8225
2,US1COMT0025,38.6507,-107.967
3,US1COMT0036,38.476,-107.842
10,US1COMZ0030,37.4884,-108.4177
8,US1COMZ0034,37.3398,-108.5938
0,US1COOT0006,38.109,-103.5092
0,US1COOT0038,38.0439,-103.7258
7,US1COPH0037,40.6455,-102.6284
3,US1COPK0046,38.9446,-105.4895
6,US1COPK0069,39.4905,-105.5239
1,US1COPK0095,39.4158,-105.5402
4,US1COPU0041,38.3357,-104.7593
1,US1COPU0058,38.3307,-104.826
4,US1COPU0065,38.3042,-104.744
2,US1COPU0078,38.0814,-104.7066
2,US1COPU0079,37.9525,-104.7297
1,US1COPU0089,38.2771,-104.587
0,US1COPU0101,38.2998,-104.5847
0,US1COPU0109,38.2643,-104.6333
0,US1COPU0118,38.2253,-104.6225
4,US1COPW0024,37.7233,-102.4718
6,US1CORG0009,37.6812,-106.355
5,US1CORG0019,37.6907,-106.3084
0,US1CORG0026,37.6613,-106.6213
0,US1CORT0026,40.0806,-106.8929
2,US1CORT0052,40.514,-106.824
2,US1CORT0053,40.4754,-106.8085
8,US1COSA0002,37.9802,-105.689
7,US1COSA0011,37.7922,-106.3409
8,US1COSA0038,37.7636,-106.0933
5,US1COSU0039,39.52,-106.0412
5,US1COTL0016,38.8071,-105.2311
1,US1COTL0026,38.7822,-105.1472
0,US1COTL0031,38.9944,-105.265
8,US1COWA0021,39.8265,-103.5733
4,US1COWA0055,39.9392,-103.512
2,US1COWA0067,39.6855,-103.1491
2,US1COWA0068,40.3038,-103.1114
12,US1COWE0003,40.4505,-104.6799
8,US1COWE0025,40.4108,-104.7914
11,US1COWE0043,40.2917,-104.6394
7,US1COWE0127,40.8877,-104.8781
5,US1COWE0129,40.4932,-104.6681
7,US1COWE0171,40.4005,-104.7475
13,US1COWE0176,40.3942,-104.7695
11,US1COWE0187,40.044,-104.7254
13,US1COWE0203,40.12,-104.96
14,US1COWE0250,40.5949,-104.9282
6,US1COWE0296,40.5038,-104.5647
3,US1COWE0311,40.2124,-105.0426
7,US1COWE0318,40.438,-104.807
4,US1COWE0340,40.3868,-104.4735
5,US1COWE0345,40.7106,-104.7595
1,US1COWE0364,40.1213,-104.9743
2,US1COWE0374,40.3072,-104.8733
2,US1COWE0397,40.5386,-104.6299
1,US1COWE0447,40.3802,-104.5842
0,US1COWE0480,40.3484,-104.4383
12,US1COYU0024,39.7041,-102.708
3,US1COYU0048,39.8438,-102.3241
7,US1COYU0059,39.6142,-102.4833
9,US1COYU0062,39.9774,-102.2507
5,US1CTFR0009,41.4406,-73.3904
2,US1CTFR0020,41.1328,-73.3003
0,US1CTFR0025,41.1303,-73.4483
0,US1CTHR0015,41.608,-72.8222
1,US1CTHR0022,41.7572,-72.5916
0,US1CTHR0024,41.8268,-72.9372
1,US1CTNH0014,41.5124,-72.9437
1,US1CTNH0016,41.2242,-73.0274
0,US1CTWN0002,41.9623,-71.887
2,US1CTWN0004,41.8381,-71.8391
0,US1CTWN0006,41.8559,-71.8517
1,US1CTWN0008,41.7318,-71.8467
0,US1DCDC0019,38.8958,-77.037
1,US1DEKN0001,39.0326,-75.5169
6,US1DENC0002,39.6249,-75.7861
6,US1DENC0010,39.7256,-75.6488
6,US1DESS0002,38.6972,-75.4931
3,US1DESS0006,38.6189,-75.5985
1,US1DESS0025,38.7271,-75.287
1,US1DESS0035,38.6408,-75.6168
0,US1DESS0044,38.7445,-75.2048
3,US1FLAL0018,29.5093,-82.4222
1,US1FLAL0048,29.6778,-82.4264
0,US1FLAL0051,29.5348,-82.2681
3,US1FLBF0002,29.943,-82.0979
3,US1FLBK0003,30.3212,-82.2757
2,US1FLBK0005,30.237,-82.2189
8,US1FLBV0001,27.9512,-80.642
8,US1FLBV0002,28.1882,-80.6805
2,US1FLBV0005,28.0235,-80.6881
4,US1FLBV0013,28.3122,-80.7456
3,US1FLBV0020,28.2439,-80.6842
7,US1FLBV0023,28.3956,-80.7868
3,US1FLBV0047,28.335,-80.717
1,US1FLBV0051,28.2158,-80.6841
0,US1FLBW0007,26.286,-80.103
6,US1FLBW0016,26.1179,-80.1521
1,US1FLBW0076,26.1182,-80.2066
0,US1FLBW0087,26.2105,-80.2923
0,US1FLBW0095,26.1069,-80.2394
2,US1FLBY0011,30.2018,-85.8345
1,US1FLCB0010,30.3178,-82.7543
0,US1FLCB0012,30.0812,-82.671
1,US1FLCH0013,26.9805,-82.2094
8,US1FLCT0007,28.9693,-82.5587
0,US1FLCY0001,30.0785,-81.6956
8,US1FLCY0003,29.8172,-81.9275
6,US1FLCY0007,29.7981,-81.9788
6,US1FLCY0019,29.9019,-81.6277
1,US1FLCY0037,30.0616,-81.7134
4,US1FLDV0003,30.2765,-81.7304
5,US1FLDV0032,30.3144,-81.4676
4,US1FLDV0042,30.235,-81.7869
1,US1FLDV0063,30.2587,-81.7548
7,US1FLES0004,30.604,-87.3122
5,US1FLES0015,30.5685,-87.2547
1,US1FLES0024,30.313,-87.4672
0,US1FLES0026,30.465,-87.1685
7,US1FLGD0002,30.5823,-84.4671
4,US1FLGL0007,26.8206,-81.4495
8,US1FLHB0004,27.9125,-82.2261
8,US1FLHB0005,28.0823,-82.5493
8,US1FLHB0010,27.8859,-82.4895
5,US1FLHB0017,27.7305,-82.3384
7,US1FLHB0037,28.1358,-82.4304
8,US1FLHB0044,27.7057,-82.4005
8,US1FLHB0048,28.1071,-82.5132
6,US1FLHB0051,28.1105,-82.446
8,US1FLHB0055,28.0126,-82.4155
2,US1FLHB0098,27.8047,-82.341
0,US1FLHB0114,27.8735,-82.3029
4,US1FLHL0001,27.2054,-81.2574
7,US1FLHL0012,27.405,-81.2461
8,US1FLHL0013,27.516,-81.525
1,US1FLHN0014,28.4955,-82.6018
3,US1FLHY0003,26.7639,-81.4748
6,US1FLIR0022,27.7634,-80.4742
4,US1FLIR0026,27.5996,-80.4166
4,US1FLIR0031,27.5728,-80.4398
5,US1FLJF0007,30.2925,-83.8973
1,US1FLJF0009,30.5577,-83.8016
3,US1FLJK0002,30.6872,-85.3929
4,US1FLLE0006,26.6586,-81.7138
5,US1FLLE0022,26.4946,-82.0774
0,US1FLLE0037,26.6423,-81.8488
1,US1FLLE0039,26.5827,-81.8024
8,US1FLLK0003,28.565,-81.824
8,US1FLLK0005,28.799,-81.535
1,US1FLLK0021,28.92,-81.9116
6,US1FLLN0031,30.6033,-84.1126
5,US1FLLN0047,30.4425,-84.1949
0,US1FLLN0059,30.4129,-84.1335
3,US1FLLV0009,29.5031,-82.7226
7,US1FLMA0006,27.54,-82.422
4,US1FLMD0007,25.6835,-80.3815
6,US1FLMD0022,25.665,-80.4395
4,US1FLMD0030,25.7156,-80.2968
5,US1FLMN0008,24.8515,-80.7352
2,US1FLMN0024,24.5572,-81.7809
8,US1FLMR0013,29.4571,-82.2998
4,US1FLMR0018,29.0609,-81.9759
0,US1FLMR0036,28.976,-82.1746
1,US1FLMR0046,29.4898,-81.9043
0,US1FLNS0014,30.5979,-81.5284
6,US1FLOB0002,27.5847,-81.0456
7,US1FLOK0001,30.4939,-86.4398
8,US1FLOK0002,30.5244,-86.4924
7,US1FLOK0015,30.4784,-86.4372
5,US1FLOK0023,30.73,-86.555
7,US1FLOK0029,30.4109,-86.6475
1,US1FLOR0026,28.5722,-81.3958
1,US1FLOR0027,28.5743,-81.3851
0,US1FLOR0030,28.3645,-81.4146
6,US1FLOS0001,28.193,-81.4997
1,US1FLOS0022,28.1908,-81.4943
0,US1FLPB0007,26.518,-80.145
5,US1FLPB0012,26.607,-80.1721
4,US1FLPB0013,26.6331,-80.0661
4,US1FLPB0019,26.6362,-80.0558
1,US1FLPB0061,26.442,-80.1105
0,US1FLPB0069,26.7803,-80.2166
1,US1FLPB0072,26.5537,-80.1764
7,US1FLPK0018,27.957,-81.946
4,US1FLPK0032,28.065,-82.0423
3,US1FLPK0035,27.7027,-81.589
2,US1FLPK0037,27.9524,-82.0424
6,US1FLPK0039,27.8285,-81.7433
8,US1FLPN0001,27.8964,-82.748
8,US1FLPN0006,27.7635,-82.7315
4,US1FLPN0009,27.7255,-82.6325
3,US1FLPN0016,27.948,-82.7605
5,US1FLPN0034,27.8033,-82.6546
2,US1FLPN0051,28.0117,-82.7761
0,US1FLPN0060,27.8019,-82.6967
1,US1FLPS0006,28.1714,-82.4223
5,US1FLPS0008,28.242,-82.1638
4,US1FLPS0018,28.2839,-82.1614
2,US1FLPT0001,29.7587,-81.8385
5,US1FLPT0008,29.6962,-81.6264
3,US1FLSJ0016,29.9441,-81.5061
5,US1FLSL0013,27.2494,-80.3718
0,US1FLSL0031,27.3398,-80.3763
1,US1FLSM0008,28.652,-81.1209
6,US1FLSR0004,30.634,-87.1593
7,US1FLSS0010,27.261,-82.4885
6,US1FLSS0015,27.1132,-82.1657
8,US1FLSS0022,26.9865,-82.3654
5,US1FLST0013,28.9003,-81.973
4,US1FLVL0005,29.265,-81.0472
7,US1FLVL0009,29.0995,-81.3569
3,US1FLVL0021,29.0374,-81.3299
1,US1FLVL0024,29.1344,-81.3626
1,US1FLVL0032,29.0927,-80.9319
1,US1FLVL0038,28.8606,-80.8712
0,US1FLVL0042,29.1494,-80.9696
2,US1FLWS0001,30.5678,-85.873
4,US1FLWT0013,30.779,-86.1796
1,US1FLWT0014,30.276,-85.9965
1,US1GABB0016,32.8383,-83.5482
7,US1GABD0001,32.9972,-83.1998
4,US1GABN0001,34.4821,-83.5293
7,US1GABR0002,31.9455,-81.3002
3,US1GABW0004,34.0426,-83.6919
3,US1GABY0001,31.12,-81.93
1,US1GACB0002,33.8939,-84.4938
4,US1GACB0006,33.9566,-84.6717
3,US1GACE0012,34.1851,-84.4896
5,US1GACF0001,31.4912,-82.8908
2,US1GACG0011,34.5394,-85.2008
5,US1GACK0010,33.9055,-83.3448
1,US1GACL0005,33.7351,-85.0191
4,US1GACL0006,33.5551,-85.1203
3,US1GACL0007,33.7189,-84.9121
0,US1GACL0015,33.7686,-84.938
0,US1GACM0014,30.8182,-81.6204
1,US1GACS0003,34.9461,-85.1444
7,US1GACT0001,32.1219,-81.2531
6,US1GACT0003,31.9689,-81.1463
5,US1GACT0009,32.1154,-81.2509
6,US1GACT0025,32.0427,-81.0904
1,US1GACT0040,31.9155,-81.0755
0,US1GACT0055,32.0288,-81.1601
0,US1GACT0060,31.9935,-81.1448
1,US1GACT0067,32.0639,-81.3561
3,US1GACU0006,33.5293,-82.0978
0,US1GACU0009,33.5298,-82.2873
7,US1GACW0002,33.4273,-84.6607
7,US1GACW0009,33.384,-84.8338
1,US1GACW0016,33.4377,-84.7781
7,US1GACY0002,31.731,-84.9654
2,US1GADG0004,32.0791,-83.0949
5,US1GADH0001,31.618,-84.1352
1,US1GADH0008,31.5705,-84.2736
1,US1GADK0007,33.8483,-84.2747
0,US1GADK0033,33.7826,-84.2812
1,US1GAEF0013,32.2704,-81.3921
0,US1GAEM0004,32.5878,-82.351
1,US1GAEV0001,32.1932,-81.9684
3,US1GAFL0013,34.085,-85.3379
3,US1GAFN0001,34.9166,-84.4764
2,US1GAFN0007,34.8344,-84.2185
0,US1GAFS0020,34.1659,-84.1164
7,US1GAFT0019,33.7014,-84.5722
4,US1GAFY0001,33.3269,-84.4236
4,US1GAFY0007,33.4031,-84.4342
0,US1GAFY0016,33.3567,-84.5433
1,US1GAGW0006,34.0799,-83.9313
5,US1GAGW0016,33.8996,-84.0349
3,US1GAGW0017,34.0148,-83.8968
0,US1GAGW0033,34.0079,-84.1377
2,US1GAGW0039,33.9498,-83.8297
0,US1GAGW0040,34.0794,-83.9811
7,US1GAHB0005,34.7742,-83.58
4,US1GAHB0007,34.6114,-83.6398
3,US1GAHL0010,34.2182,-83.8659
0,US1GAHR0005,32.6217,-84.9232
4,US1GAHS0003,32.6119,-83.6359
3,US1GAHS0011,32.364,-83.5958
2,US1GAHS0016,32.5256,-83.6312
0,US1GAHT0001,34.3807,-82.9073
5,US1GAHT0002,34.4041,-83.0081
3,US1GAHY0008,33.4773,-84.0334
0,US1GAJC0019,34.1633,-83.7173
1,US1GAJN0006,32.8766,-83.5492
6,US1GALW0004,30.683,-83.236
0,US1GAMA0022,34.0565,-83.2964
7,US1GAMI0003,31.4247,-81.3958
6,US1GAMI0005,31.5723,-81.3606
2,US1GAMN0010,32.9143,-83.9416
3,US1GAOC0002,33.8999,-83.433
5,US1GAOC0009,33.8701,-83.3823
0,US1GAOG0002,33.8943,-82.9257
7,US1GAOG0012,33.8601,-83.2418
3,US1GAOG0015,33.9995,-83.1847
7,US1GAPE0001,32.5514,-83.8771
5,US1GAPL0003,33.9858,-85.2247
3,US1GAPL0005,33.955,-85.284
4,US1GARB0005,34.9842,-83.3917
4,US1GARB0006,34.9606,-83.4056
1,US1GARB0009,34.8794,-83.5511
2,US1GATF0006,31.4615,-83.4178
6,US1GATG0001,32.6016,-83.3032
6,US1GATH0004,30.8176,-83.8965
2,US1GATL0001,31.7179,-84.3506
7,US1GATP0001,32.9735,-84.8698
6,US1GATP0002,32.9542,-84.9976
6,US1GATY0001,32.6618,-84.3091
5,US1GATY0002,32.4583,-84.2237
3,US1GAUN0008,34.8363,-84.0943
1,US1GAUP0001,32.9774,-84.2391
1,US1GAWH0003,34.612,-83.826
4,US1GAWS0004,33.8326,-82.8958
1,US1GAWT0003,31.4859,-83.9145
4,US1HIHI0010,19.0424,-155.643
0,US1HIHI0012,19.0732,-155.6632
1,US1HIHI0014,19.8494,-155.15
2,US1HIHI0033,20.0417,-155.4777
1,US1HIHI0034,20.0606,-155.43
2,US1HIHI0035,19.135,-155.747
1,US1HIHI0039,19.692,-155.0925
0,US1HIHI0050,20.019,-155.3988
0,US1HIHI0051,19.4654,-154.927
2,US1HIHN0014,21.393,-157.9186
1,US1HIHN0022,21.3727,-157.725
2,US1HIKI0005,22.0936,-159.3758
1,US1HIKI0009,21.987,-159.338
1,US1HIKI0014,21.9055,-159.515
1,US1HIKI0019,22.0829,-159.3786
0,US1HIKI0020,21.8788,-159.4518
6,US1HIMI0002,21.068,-156.963
3,US1IABN0005,42.0913,-93.9498
3,US1IABN0012,42.0315,-93.9619
7,US1IACF0002,42.1655,-95.4287
1,US1IACG0004,43.152,-93.2243
6,US1IACL0002,41.0167,-93.8175
4,US1IACL0003,41.0483,-93.9496
1,US1IACL0004,41.0413,-93.9805
2,US1IACN0001,41.8292,-90.5731
8,US1IACN0002,41.8436,-90.7275
2,US1IACW0002,43.0553,-92.3204
1,US1IADM0007,40.7296,-91.1897
1,US1IADW0006,42.3042,-91.341
8,US1IAGT0001,41.7991,-94.3093
2,US1IAHR0003,41.6654,-95.7979
8,US1IAHY0001,40.9142,-91.4293
1,US1IAJN0010,42.113,-91.1405
3,US1IALN0007,42.1983,-91.6543
8,US1IAMS0002,42.0435,-92.8861
4,US1IAPK0003,41.6066,-93.6956
6,US1IAPK0021,41.7366,-93.7236
4,US1IAPK0036,41.7833,-93.7999
1,US1IAPK0037,41.5981,-93.6995
4,US1IAPK0068,41.6061,-93.7462
0,US1IAPK0083,41.6312,-93.4658
1,US1IAPT0007,41.2425,-95.7907
1,US1IAPT0013,41.2116,-95.848
8,US1IASR0002,42.0448,-93.6174
3,US1IASR0019,42.1079,-93.6511
0,US1IAST0003,41.6885,-90.5438
8,US1IAST0004,41.5264,-90.5858
8,US1IAST0008,41.5401,-90.4492
3,US1IAST0023,41.5177,-90.6072
1,US1IAST0030,41.6447,-90.5871
0,US1IASX0007,43.1131,-96.1795
5,US1IAUN0001,41.0654,-94.3545
7,US1IAWB0003,42.5193,-94.1504
8,US1IAWB0005,42.6426,-94.1879
7,US1IAWH0001,43.3439,-91.6443
2,US1IAWR0006,41.4405,-93.6883
7,US1IAWR0007,41.3505,-93.5729
7,US1IDAD0002,43.6695,-116.2653
2,US1IDAD0005,43.6231,-116.2963
5,US1IDAD0008,43.6684,-116.2465
4,US1IDAD0009,43.6323,-116.2045
5,US1IDAD0011,43.5695,-116.3248
5,US1IDAD0021,43.5484,-116.1337
0,US1IDAD0030,43.5719,-116.1794
0,US1IDBD0005,48.5751,-116.3985
0,US1IDBD0006,48.731,-116.3313
7,US1IDBK0001,42.9198,-112.4735
0,US1IDBK0011,42.8781,-112.413
1,US1IDBN0003,43.4626,-114.2553
6,US1IDBR0015,48.0324,-116.8062
6,US1IDBV0006,43.6176,-111.884
5,US1IDCR0001,42.659,-111.5923
1,US1IDCR0002,42.5038,-111.6805
1,US1IDCY0015,43.6453,-116.594
5,US1IDID0001,45.922,-116.126
2,US1IDKT0021,47.7746,-116.7996
7,US1IDLT0001,46.7544,-117.0005
4,US1IDNP0001,46.5203,-116.6743
5,US1IDPW0001,42.7914,-113.0151
2,US1IDSH0002,47.2497,-115.805
4,US1IDTF0004,42.5686,-114.6275
3,US1ILBN0014,42.4,-88.7424
3,US1ILBU0008,41.3235,-89.5047
8,US1ILCK0012,41.755,-87.8173
4,US1ILCK0014,41.8008,-87.5903
3,US1ILCK0074,41.9062,-87.7819
8,US1ILCK0075,41.9953,-88.0527
4,US1ILCK0082,41.6598,-87.5529
7,US1ILCK0094,42.0019,-87.6985
4,US1ILCK0131,42.0303,-88.044
2,US1ILCK0145,41.8659,-87.7928
4,US1ILCK0154,41.6874,-87.7911
2,US1ILCK0206,41.4723,-87.7013
1,US1ILCK0211,41.7269,-87.7777
8,US1ILCN0003,39.4736,-89.0462
8,US1ILCN0004,39.6509,-89.4452
8,US1ILCP0001,40.061,-87.9638
5,US1ILCP0014,40.0061,-88.1531
4,US1ILCP0021,39.9072,-87.9961
0,US1ILCP0027,40.0958,-88.262
6,US1ILCP0037,40.0367,-88.0701
5,US1ILCP0047,40.1457,-88.2738
3,US1ILCP0095,40.0945,-88.1282
4,US1ILCR0004,42.0038,-89.9389
0,US1ILCR0012,42.1874,-90.0219
0,US1ILCR0013,42.1498,-89.7399
2,US1ILCS0003,39.9484,-90.328
7,US1ILDK0005,41.9174,-88.6891
0,US1ILDK0024,41.6506,-88.6566
6,US1ILDP0016,41.7346,-88.2391
3,US1ILDP0032,41.7814,-88.0674
1,US1ILDP0079,41.7319,-87.9486
4,US1ILDP0102,41.7302,-88.0448
3,US1ILDP0109,41.8929,-87.9296
2,US1ILDP0118,41.7431,-87.9746
1,US1ILDP0127,41.8033,-88.0154
0,US1ILDP0132,41.8798,-88.0863
0,US1ILDP0135,41.7533,-88.0021
6,US1ILEF0006,39.1346,-88.5888
0,US1ILEF0024,39.1284,-88.6908
0,US1ILFD0009,40.4789,-88.4332
2,US1ILFK0005,37.9018,-88.9341
5,US1ILFL0007,40.4665,-90.0922
9,US1ILGY0001,41.3414,-88.2981
4,US1ILGY0010,41.4518,-88.2543
0,US1ILGY0020,41.3369,-88.4045
4,US1ILHN0001,40.5938,-91.1467
1,US1ILHN0002,40.2874,-91.3588
6,US1ILHY0006,41.2313,-90.4354
2,US1ILIR0002,40.8784,-87.8462
2,US1ILIR0014,40.8002,-87.8595
6,US1ILJD0002,42.4063,-90.3181
5,US1ILJF0004,38.3052,-88.9289
5,US1ILKD0024,41.6293,-88.2991
3,US1ILKD0034,41.5678,-88.2701
4,US1ILKK0023,41.123,-88.1257
6,US1ILKN0033,41.8163,-88.3068
7,US1ILKN0058,41.945,-88.4382
7,US1ILKN0064,41.9201,-88.299
4,US1ILKN0095,42.0404,-88.3366
0,US1ILKN0104,41.8571,-88.3823
0,US1ILKN0110,42.0606,-88.264
5,US1ILKX0009,40.9136,-90.2935
7,US1ILLE0005,41.8328,-89.6228
4,US1ILLE0008,41.8633,-89.2257
2,US1ILLG0030,40.2581,-89.367
7,US1ILLK0003,42.4284,-87.8838
5,US1ILLK0016,42.188,-87.959
6,US1ILLK0022,42.266,-87.846
4,US1ILLK0025,42.1913,-87.9403
4,US1ILLK0042,42.3778,-87.9674
2,US1ILLK0069,42.1984,-87.814
1,US1ILLK0081,42.4053,-88.1238
8,US1ILLS0001,41.3633,-88.8566
2,US1ILLS0007,41.4775,-88.6707
4,US1ILLS0034,41.3401,-89.0959
3,US1ILLS0045,41.1157,-88.8529
2,US1ILLS0050,41.3193,-88.6048
0,US1ILLS0052,41.3535,-88.7841
2,US1ILLV0006,40.8655,-88.6299
3,US1ILMCH043,42.1739,-88.2993
3,US1ILMCH049,42.2122,-88.2444
6,US1ILMCL002,40.4712,-88.6196
6,US1ILMCL004,40.3135,-88.9676
3,US1ILMCL007,40.2896,-88.802
2,US1ILMCL023,40.5035,-88.9682
3,US1ILMD0010,38.7245,-90.1069
0,US1ILMD0033,38.7111,-89.8842
3,US1ILMG0006,39.5866,-90.2458
3,US1ILMP0004,39.4469,-89.8053
5,US1ILMP0010,39.0664,-89.7281
4,US1ILMP0012,39.28,-89.8608
3,US1ILMY0001,39.347,-89.3455
5,US1ILOG0004,42.1747,-89.2678
3,US1ILPR0008,40.7683,-89.6672
2,US1ILPR0009,40.8234,-89.6814
6,US1ILPT0013,40.189,-88.5584
7,US1ILRI0003,41.4975,-90.4856
9,US1ILSC0003,38.5096,-89.9711
8,US1ILSC0009,38.5524,-90.0805
6,US1ILSC0011,38.5735,-90.066
1,US1ILSC0016,38.6049,-89.9685
3,US1ILSC0018,38.6549,-90.0863
2,US1ILSG0011,39.6688,-89.6711
0,US1ILSG0045,39.6742,-89.6693
2,US1ILSH0001,39.412,-88.7961
2,US1ILSH0003,39.2827,-88.7973
9,US1ILTZ0001,40.5974,-89.4706
0,US1ILTZ0023,40.7157,-89.4123
8,US1ILVR0004,40.2647,-87.6656
3,US1ILVR0020,40.0366,-87.6412
8,US1ILWD0005,41.816,-89.904
6,US1ILWD0008,41.8876,-89.8136
4,US1ILWL0020,41.4585,-87.9098
5,US1ILWL0025,41.4468,-87.5657
7,US1ILWL0046,41.3336,-87.7891
6,US1ILWL0051,41.5819,-88.1937
1,US1ILWL0063,41.4996,-87.9603
3,US1ILWL0096,41.3646,-88.2427
3,US1ILWL0099,41.4075,-87.9624
1,US1ILWN0008,42.2767,-89.0747
2,US1ILWN0010,42.1662,-89.1287
2,US1ILWS0003,38.4085,-89.5749
2,US1INAL0005,41.2144,-85.1242
1,US1INAL0039,41.1338,-85.0307
2,US1INBL0009,40.4555,-85.3743
1,US1INBN0053,40.0136,-86.2901
3,US1INBW0014,39.1448,-86.0467
6,US1INCK0018,38.3098,-85.736
6,US1INCK0023,38.2973,-85.7197
2,US1INCL0014,40.3503,-86.4867
4,US1INCY0004,39.1763,-87.1446
9,US1INDB0001,38.2929,-86.9611
1,US1INDL0012,40.1865,-85.4897
3,US1INDR0003,39.0704,-84.9758
9,US1INDV0001,38.6754,-87.19
6,US1INEL0007,41.5209,-85.7008
9,US1INEL0008,41.5655,-85.9933
7,US1INEL0036,41.6425,-86.0415
5,US1INEL0039,41.5578,-85.8834
4,US1INEL0048,41.5586,-85.8287
4,US1INFD0023,38.3432,-85.8951
5,US1INFL0003,41.0852,-86.2293
4,US1INGB0009,38.333,-87.4473
4,US1INGB0013,38.3679,-87.5804
9,US1INHM0005,39.9685,-86.1369
5,US1INHM0019,40.1227,-85.9011
8,US1INHM0029,40.0791,-86.2321
0,US1INHM0059,39.9886,-86.0128
5,US1INHN0003,39.7006,-85.895
8,US1INHN0011,39.937,-85.9
8,US1INHR0005,38.2626,-86.254
3,US1INHR0012,38.1462,-85.9766
4,US1INHR0017,38.3182,-86.117
3,US1INHS0004,39.7749,-86.4022
9,US1INHS0008,39.7013,-86.4079
5,US1INHS0021,39.7849,-86.3939
9,US1INHT0001,40.8802,-85.5112
7,US1INHY0001,39.8206,-85.3244
0,US1INHY0016,39.9179,-85.425
9,US1INJF0001,38.696,-85.4727
2,US1INJH0022,39.5682,-86.1749
4,US1INJS0007,40.9085,-87.1586
5,US1INJS0031,41.1149,-87.1997
5,US1INJS0037,41.2104,-87.2054
1,US1INJS0049,41.1668,-87.264
4,US1INKS0003,41.2539,-85.8566
2,US1INKS0041,41.3587,-85.7006
4,US1INLK0015,41.5067,-87.5248
7,US1INLK0024,41.4089,-87.3899
3,US1INLK0046,41.4463,-87.4802
0,US1INLK0047,41.4209,-87.2639
8,US1INLP0007,41.5904,-86.7343
6,US1INLP0028,41.6114,-86.6907
1,US1INLW0009,38.9136,-86.4778
3,US1INMD0025,40.0638,-85.6916
6,US1INMG0014,39.3508,-86.5871
3,US1INMG0018,39.6212,-86.346
4,US1INMG0021,39.396,-86.3956
0,US1INMG0024,39.4058,-86.5045
9,US1INML0006,41.3297,-86.3568
4,US1INMM0004,40.8756,-86.0561
0,US1INMM0008,40.92,-86.1159
9,US1INMN0007,39.2083,-86.6305
8,US1INMR0013,39.7067,-86.281
6,US1INMT0001,38.6741,-86.9086
4,US1INMT0003,38.6607,-86.7185
6,US1INNB0011,41.3416,-85.4156
3,US1INNB0023,41.28,-85.4729
